Datteln,DE,51.656,7.3453,36338
Darmstadt,DE,49.8717,8.6503,167029
Damme,DE,52.5215,8.1977,16024
Dahlem,DE,52.4581,13.287,16916
Dachau,DE,48.26,11.434,39740
Cuxhaven,DE,53.8683,8.699,52677
Crimmitschau,DE,50.8164,12.3904,18272
Crailsheim,DE,49.1344,10.0719,35755
Cottbus,DE,51.7577,14.3289,84754
Coswig,DE,51.132,13.5831,22304
Coesfeld,DE,51.9435,7.1681,36631
Coburg,DE,50.2594,10.9638,41901
Cloppenburg,DE,52.8475,8.0474,31177
Clausthal-Zellerfeld,DE,51.8095,10.3382,15345
Chemnitz,DE,50.8357,12.9292,247220
Charlottenburg,DE,52.5167,13.2833,129359
Cham,DE,49.2257,12.655,17314
Celle,DE,52.6226,10.0805,71010
Castrop-Rauxel,DE,51.5566,7.3116,77924
Calw,DE,48.7142,8.7403,23740
Buxtehude,DE,53.4699,9.6897,38192
Butzbach,DE,50.434,8.6712,25156
Buerstadt,DE,49.6427,8.4594,15348
Burscheid,DE,51.0847,7.1139,19215
Burghausen,DE,48.1692,12.8314,18263
Burgdorf,DE,52.4463,10.0064,31051
Burg bei Magdeburg,DE,52.2715,11.8549,24958
Bueren,DE,51.5511,8.5596,22263
Buende,DE,52.1984,8.5864,46365
Buehl,DE,48.6968,8.1352,28608
Buer,DE,51.5774,7.0518,32919
Buedingen,DE,50.2901,9.1114,22411
Buckow,DE,52.4216,13.4361,40146
Bueckeburg,DE,52.2606,9.0494,19221
Buchholz in der Nordheide,DE,53.3304,9.866,40849
Franzoesisch Buchholz,DE,52.6024,13.4302,21449
Buchen in Odenwald,DE,49.5242,9.3229,18226
Bruehl,DE,50.8293,6.905,44137
Bruggen,DE,51.2405,6.1838,16105
Bruckmuhl,DE,47.8786,11.911,15851
Bruchsal,DE,49.1243,8.598,47784
Bruchkoebel,DE,50.1785,8.9231,20509
Britz,DE,52.4429,13.4339,42846
Brilon,DE,51.3946,8.5715,27030
Bretten,DE,49.0369,8.7074,30274
Bremervoerde,DE,53.4851,9.1464,19268
Bremerhaven,DE,53.5536,8.5755,118610
Bremen,DE,53.0758,8.8072,546501
Braunschweig,DE,52.2659,10.5267,244715
Brandenburg an der Havel,DE,52.4167,12.55,59826
Bramsche,DE,52.4084,7.9833,28220
Brakel,DE,51.7175,9.186,17808
Brake (Unterweser),DE,53.3333,8.4833,16150
Brackenheim,DE,49.0779,9.066,15083
Brackel,DE,51.5257,7.5444,24930
Bottrop,DE,51.5239,6.9285,119909
Bothfeld,DE,52.4173,9.7961,20778
Bornheim,DE,50.7631,6.9909,48523
Borna,DE,51.1242,12.4964,18806
Borken,DE,51.8438,6.8577,40876
Boppard,DE,50.2308,7.5899,16215
Bonn,DE,50.7344,7.0955,330579
Bonen,DE,51.6,7.7667,19393
Bogenhausen,DE,48.1522,11.6159,77542
Bockum,DE,51.347,6.6159,20617
Bochum,DE,51.4817,7.2165,385729
Bocholt,DE,51.8388,6.6153,73943
Boeblingen,DE,48.6821,9.0117,46282
Bobingen,DE,48.2709,10.8339,16682
Blomberg,DE,51.9433,9.0907,17183
Blieskastel,DE,49.2372,7.2562,20197
Blasewitz,DE,51.053,13.7983,24863
Blankenburg,DE,51.7903,10.9551,15963
Bitterfeld-Wolfen,DE,51.6236,12.3239,36592
Bingen am Rhein,DE,49.9667,7.8992,26339
Billstedt,DE,53.55,10.1333,71077
Bietigheim-Bissingen,DE,48.9441,9.1175,43556
Biesdorf,DE,52.5091,13.5534,28955
Bielefeld,DE,52.0333,8.5333,331906
Biebrich,DE,50.0415,8.2488,38758
Biberach an der Riss,DE,48.0934,9.7905,32333
Bexbach,DE,49.3462,7.2553,17793
Beverungen,DE,51.668,9.3742,15266
Bernburg,DE,51.7946,11.7401,32113
Bernau bei Berlin,DE,52.6798,13.5871,34866
Berlin,DE,52.5244,13.4105,3426354
Bergneustadt,DE,51.025,7.656,20567
Bergkamen,DE,51.6163,7.6445,52329
Bergisch Gladbach,DE,50.9856,7.133,106184
Bergheim,DE,50.9557,6.6399,63558
Bensheim,DE,49.6837,8.6184,41124
Bendorf,DE,50.4229,7.5792,17495
Bemerode,DE,52.35,9.8333,19486
Bedburg,DE,50.9926,6.5713,24937
Beckum,DE,51.7557,8.0407,37814
Beckingen,DE,49.4,6.7,15983
Bayreuth,DE,49.9478,11.5789,72940
Bautzen,DE,51.1803,14.4349,41972
Baunatal,DE,51.2518,9.4075,27929
Baumschulenweg,DE,52.4658,13.4852,18894
Bassum,DE,52.8506,8.7279,16191
Bamberg,DE,49.8987,10.9007,70047
Balingen,DE,48.2752,8.8546,34414
Baiersbronn,DE,48.5032,8.377,16248
Baesweiler,DE,50.9096,6.1887,27834
Bad Zwischenahn,DE,53.1848,8.0029,27550
Bad Wildungen,DE,51.1196,9.1248,18037
Bad Waldsee,DE,47.9203,9.7549,19840
Bad Vilbel,DE,50.1787,8.7376,35961
Bad Toelz,DE,47.7611,11.5589,17434
Bad Soden am Taunus,DE,50.1408,8.5045,23103
Bad Segeberg,DE,53.9378,10.3074,16052
Bad Schwartau,DE,53.9189,10.6969,19722
Bad Salzungen,DE,50.8134,10.2361,16410
Bad Salzuflen,DE,52.0862,8.7443,54899
Bad Sackingen,DE,47.5537,7.9461,16549
Bad Reichenhall,DE,47.7295,12.8782,16910
Bad Rappenau,DE,49.2385,9.1018,20581
Bad Pyrmont,DE,51.9859,9.2525,21629
Bad Oldesloe,DE,53.8117,10.3742,24322
Bad Oeynhausen,DE,52.207,8.8036,49513
Bad Neustadt an der Saale,DE,50.3217,10.2067,15434
Bad Neuenahr-Ahrweiler,DE,50.5432,7.1113,27823
Bad Nauheim,DE,50.3646,8.7386,30291
Bad Muender am Deister,DE,52.1955,9.4642,18726
Bad Mergentheim,DE,49.4925,9.7736,22472
Bad Lippspringe,DE,51.7833,8.8168,15175
Bad Langensalza,DE,51.1077,10.646,16717
Bad Kreuznach,DE,49.8414,7.8671,43213
Bad Kissingen,DE,50.2023,10.0778,21328
Bad Honnef,DE,50.6434,7.2278,25348
Bad Homburg vor der Hoehe,DE,50.2268,8.6182,51859
Bad Hersfeld,DE,50.872,9.7089,30725
Bad Harzburg,DE,51.8827,10.5616,22954
Bad Essen,DE,52.3167,8.3333,15732
Baden-Baden,DE,48.7606,8.2398,56881
Bad Duerkheim,DE,49.4618,8.1724,18698
Bad Driburg,DE,51.733,9.0197,19553
Bad Berleburg,DE,51.0522,8.3923,20757
Bad Bentheim,DE,52.3007,7.1576,15508
Bad Aibling,DE,47.8638,12.0106,17672
Backnang,DE,48.9474,9.4372,38818
Babenhausen,DE,49.9652,8.9513,17695
Aurich,DE,53.4696,7.4824,40319
Augsburg,DE,48.3715,10.8985,301105
Auerbach,DE,50.5115,12.4008,21358
Aue,DE,50.5903,12.7066,18554
Attendorn,DE,51.1264,7.9033,24773
Aschersleben,DE,51.7574,11.4608,25647
Ascheberg,DE,51.7833,7.6167,15184
Aschaffenburg,DE,49.977,9.1521,68551
Bad Arolsen,DE,51.3798,9.0145,16854
Arnstadt,DE,50.8405,10.952,25678
Arnsberg,DE,51.3833,8.0833,74879
Arheilgen,DE,49.9128,8.657,17819
Apolda,DE,51.0262,11.5164,24793
Aplerbeck,DE,51.4833,7.55,21600
Ansbach,DE,49.3048,10.5931,31839
Annaberg-Buchholz,DE,50.5795,13.0063,23092
Angermuende,DE,53.015,13.9992,15453
Andernach,DE,50.4311,7.4043,30408
Amberg,DE,49.4429,11.8627,44737
Alzey,DE,49.7466,8.1151,18241
Alzenau in Unterfranken,DE,50.0888,9.0646,18932
Altglienicke,DE,52.4112,13.5355,29595
Altenburg,DE,50.9876,12.4368,38568
Altena,DE,51.2947,7.6734,20862
Altdorf bei Nuernberg,DE,49.3856,11.3573,15312
Alsterdorf,DE,53.6108,10.0131,15227
Alsfeld,DE,50.7518,9.2708,15945
Alsdorf,DE,50.8767,6.164,46340
Alfter,DE,50.7333,7.0167,21814
Alfeld,DE,51.9838,9.8199,19138
Albstadt,DE,48.2164,9.026,46950
Aichach,DE,48.4575,11.1341,21042
Ahrensburg,DE,53.6766,10.237,30103
Ahlen,DE,51.7634,7.8887,55280
Ahaus,DE,52.0794,7.0134,38165
Adlershof,DE,52.4355,13.5482,20210
Achim,DE,53.0142,9.0263,32870
Achern,DE,48.6311,8.0761,26733
Aalen,DE,48.8378,10.0933,67085
Neukirchen-Vluyn,DE,51.4466,6.5519,28110
Vellmar,DE,51.3581,9.4797,18623
Aachen,DE,50.7766,6.0834,265208
Moerfelden-Walldorf,DE,49.9947,8.5836,32753
Riedstadt,DE,49.8341,8.4962,23146
Lauda-Konigshofen,DE,49.5653,9.7082,15278
Filderstadt,DE,48.657,9.2205,43550
Ostfildern,DE,48.727,9.2495,33598
Rodgau,DE,50.0263,8.8859,43315
Gropiusstadt,DE,52.4269,13.4605,37686
Seeheim-Jugenheim,DE,49.765,8.6519,16395
Bonn Hardtberg,DE,50.704,7.054,35000
Charlottenburg-Nord,DE,52.5305,13.2937,19422
Mitte,DE,52.52,13.4049,102338
Rheinstetten,DE,48.9685,8.307,20378
Suedstadt,DE,52.3597,9.7508,40557
Altstadt Sud,DE,50.9333,6.9595,27515
Altstadt Nord,DE,50.9389,6.9575,17922
Neuehrenfeld,DE,50.9575,6.9361,23621
Bilderstoeckchen,DE,50.9698,6.93,15430
Stuttgart-Ost,DE,48.7836,9.2103,47500
St. Pauli,DE,53.557,9.964,21902
Gallus,DE,50.1004,8.6295,42012
Eidelstedt,DE,53.607,9.9054,35078
Eisleben Lutherstadt,DE,51.5275,11.5483,22505
Halle-Neustadt,DE,51.4792,11.9161,44515
Bergedorf,DE,53.4846,10.229,119665
Spandau,DE,52.5511,13.1992,39653
Treptow,DE,52.4938,13.4447,50000
Niederrad,DE,50.0831,8.6285,27043
Wittenberg,DE,51.8661,12.6497,30000
AEussere Neustadt,DE,51.0686,13.7559,18098
Barmbek-Nord,DE,53.6052,10.0399,40261
Barmbek-Sued,DE,53.5801,10.0407,35880
Farmsen-Berne,DE,53.6064,10.1197,35477
Zeulenroda-Triebes,DE,50.6503,11.9838,15677
Falkenhagener Feld,DE,52.5519,13.168,38667
Neu-Hohenschoenhausen,DE,52.5668,13.5125,56921
Alt-Hohenschoenhausen,DE,52.5461,13.5013,50070
Fennpfuhl,DE,52.5292,13.4727,33751
Hamburg-Nord,DE,53.5894,9.984,315514
Neustadt/Nord,DE,50.949,6.9479,28146
Neustadt/Sued,DE,50.9251,6.9476,37939
Kalk,DE,50.9401,7.0061,22802
Rodenkirchen,DE,50.8933,6.9948,110158
Muelheim,DE,50.9664,7.0038,41711
Gartenstadt,DE,49.4594,8.4038,17745
Kroepeliner-Tor-Vorstadt,DE,54.0885,12.1154,19542
Duesseldorf-Pempelfort,DE,51.2381,6.7868,28941
Burglesum,DE,53.1653,8.6887,33000
Nordstadt,DE,52.3856,9.7159,17429
Eselsberg,DE,48.4098,9.9514,19075
Altona-Altstadt,DE,53.5502,9.9465,29455
Altona-Nord,DE,53.5632,9.9426,25802
Dulsberg,DE,53.5838,10.0645,17002
Hoheluft-Ost,DE,53.584,9.9758,23116
Misburg-Nord,DE,52.3968,9.8603,23369
Sachsenheim,DE,48.96,9.0647,18594
Petershausen-West,DE,47.6741,9.1779,16021
Kronberg Tal,DE,50.1793,8.5037,17550
Remseck am Neckar,DE,48.8721,9.2733,26549
Blankenfelde-Mahlow,DE,52.3364,13.4132,29129
Tadjoura,DJ,11.7878,42.8822,19533
Obock,DJ,11.9669,43.2884,15429
Djibouti,DJ,11.589,43.145,626512
Dikhil,DJ,11.1045,42.3697,32801
Arta,DJ,11.5264,42.8519,17477
Ali Sabih,DJ,11.1558,42.7125,50006
Vordingborg,DK,55.008,11.9106,17868
Viby,DK,56.1226,10.1515,31756
Viborg,DK,56.4532,9.402,41239
Vejle,DK,55.7093,9.5357,60231
Vanlose,DK,55.6836,12.4871,37115
Vallensbaek,DK,55.622,12.3851,16515
Valby,DK,55.6661,12.5139,46161
Tonder,DK,54.9331,8.8667,16401
Tilst,DK,56.1938,10.1128,15617
Taastrup,DK,55.6501,12.3016,35238
Svendborg,DK,55.0598,10.6068,27300
Stenlose,DK,55.7683,12.1972,19998
Sonderborg,DK,54.909,9.7892,27766
Solrod Strand,DK,55.5329,12.2223,17337
Slagelse,DK,55.4028,11.3546,31896
Skive,DK,56.567,9.0271,20190
Silkeborg,DK,56.1697,9.5451,49747
Roskilde,DK,55.6415,12.0803,51916
Rodovre,DK,55.6806,12.4537,40652
Ringsted,DK,55.4426,11.7901,23086
Randers,DK,56.4607,10.0364,62802
Odense,DK,55.3959,10.3883,180863
Nykobing Falster,DK,54.7691,11.8742,19976
Nyborg,DK,55.3127,10.7896,17525
Naestved,DK,55.2299,11.7609,44331
Norresundby,DK,57.0588,9.9228,23718
Middelfart,DK,55.5059,9.7305,16277
Lillerod,DK,55.875,12.3458,16741
Koge,DK,55.458,12.1821,38304
Copenhagen,DK,55.6759,12.5655,1153615
Kolding,DK,55.4904,9.4722,61638
Klinteby Frihed,DK,55.197,11.596,53443
Kalundborg,DK,55.6795,11.0886,16211
Ishoj,DK,55.6154,12.3518,19453
Hvidovre,DK,55.643,12.4771,53527
Horsens,DK,55.8607,9.8503,61074
Horsholm,DK,55.881,12.5011,47680
Holstebro,DK,56.3601,8.6161,32072
Holbaek,DK,55.7175,11.7128,29608
Hjorring,DK,57.4642,9.9823,25644
Hillerod,DK,55.9279,12.3008,35357
Herning,DK,56.1362,8.9766,50565
Helsingor,DK,56.0361,12.6136,35048
Hedensted,DK,55.7704,9.7011,47099
Haderslev,DK,55.2494,9.4877,22011
Greve,DK,55.5833,12.3,47671
Glostrup,DK,55.6666,12.4038,23128
Frederikssund,DK,55.8396,12.069,16850
Frederikshavn,DK,57.4407,10.5366,22672
Frederiksberg,DK,55.6794,12.5346,95029
Fredericia,DK,55.5657,9.7526,40886
Farum,DK,55.8086,12.3607,20312
Esbjerg,DK,55.4703,8.4519,71698
Charlottenlund,DK,55.7524,12.5745,40000
Brondbyvester,DK,55.6455,12.4101,20000
Birkerod,DK,55.8476,12.4279,20877
Ballerup,DK,55.7317,12.3633,40000
Avedore,DK,55.6272,12.4564,53443
Arhus,DK,56.1567,10.2108,285273
Allerod,DK,55.8704,12.3574,25867
Aalborg,DK,57.048,9.9187,142937
Albertslund,DK,55.6569,12.3638,30000
Aabenraa,DK,55.0443,9.4174,16401
Indre By,DK,55.6777,12.573,26223
Roseau,DM,15.3017,-61.3881,16571
Villa Francisca,DO,18.4828,-69.8891,50185
Villa Consuelo,DO,18.4833,-69.9,28621
Villa Bisono,DO,19.5638,-70.8758,33137
Villa Altagracia,DO,18.673,-70.171,40027
Tamboril,DO,19.4854,-70.611,23304
Santo Domingo,DO,18.4719,-69.8923,2201941
Santiago de los Caballeros,DO,19.4504,-70.6908,1200000
Santa Cruz de El Seibo,DO,18.7648,-69.0399,23547
Santa Cruz de Barahona,DO,18.2086,-71.1007,77160
San Pedro de Macoris,DO,18.4539,-69.3086,217899
San Juan de la Maguana,DO,18.8064,-71.2263,72950
San Jose de Ocoa,DO,18.5468,-70.5069,21148
San Francisco de Macoris,DO,19.2938,-70.2528,124763
San Fernando de Monte Cristi,DO,19.848,-71.646,17001
Puerto Plata,DO,19.7934,-70.6884,146000
Salvaleon de Higueey,DO,18.615,-68.708,123787
Salcedo,DO,19.3777,-70.4172,45299
San Ignacio de Sabaneta,DO,19.4784,-71.3393,16380
Sabana Grande de Boya,DO,18.945,-69.7933,16834
Rio Grande,DO,19.6667,-70.7667,20154
Quisqueya,DO,18.5554,-69.4081,17694
Punta Cana,DO,18.5818,-68.4043,100023
Neiba,DO,18.4898,-71.4189,18670
Nagua,DO,19.3832,-69.8474,33862
Monte Plata,DO,18.8075,-69.7843,15532
Monte Llano,DO,19.7346,-70.5991,19029
Moca,DO,19.3929,-70.5235,61834
Mao,DO,19.5491,-71.0781,48297
Las Matas de Farfan,DO,18.8731,-71.5166,21802
La Romana,DO,18.4233,-68.9664,208437
Jarabacoa,DO,19.1168,-70.6359,29983
Hato Mayor del Rey,DO,18.7658,-69.2558,35999
Esperanza,DO,19.5847,-70.9849,42169
Dajabon,DO,19.5481,-71.7082,16398
Cristo Rey,DO,18.5,-69.9333,57084
Cotui,DO,19.0539,-70.1512,41641
Constanza,DO,18.9092,-70.745,29481
La Vega,DO,19.2203,-70.531,102426
Ciudad Nueva,DO,18.4671,-69.8934,18756
Bonao,DO,18.9415,-70.4111,73269
Boca Chica,DO,18.45,-69.6,46300
San Cristobal,DO,18.4171,-70.1068,154040
Bella Vista,DO,18.4554,-69.9454,175683
Bayaguana,DO,18.7503,-69.6352,21055
Bani,DO,18.2797,-70.3318,66709
Bajos de Haina,DO,18.4154,-70.0332,66784
Azua,DO,18.4532,-70.7349,59139
Santo Domingo Oeste,DO,18.5,-70.0,701269
Santo Domingo Este,DO,18.4851,-69.8476,700000
Boumerdas,DZ,36.7664,3.4772,28996
Zighout Youcef,DZ,36.5331,6.7124,28764
Zeribet el Oued,DZ,34.6828,6.5111,23187
Zeralda,DZ,36.7117,2.8424,17563
Zemoura,DZ,35.7225,0.7551,21770
Touggourt,DZ,33.1108,6.07,143270
Tolga,DZ,34.7222,5.3784,50575
Tlemcen,DZ,34.8783,-1.315,173531
Tizi Rached,DZ,36.6718,4.1918,17872
Tizi Ouzou,DZ,36.7118,4.0459,104312
Tizi-n-Tleta,DZ,36.5457,4.0571,22404
Tizi Gheniff,DZ,36.5884,3.7744,27974
Tissemsilt,DZ,35.6072,1.8108,66084
Tirmitine,DZ,36.6539,3.9814,26261
Tipasa,DZ,36.5897,2.4489,15180
Tindouf,DZ,27.6711,-8.1474,45610
Timizart,DZ,36.8,4.2667,41158
Timimoun,DZ,29.2642,0.2358,22086
el hed,DZ,36.65,4.7736,31890
Tighenif,DZ,35.4172,0.3298,39938
Tiaret,DZ,35.371,1.317,178915
Theniet el Had,DZ,35.8711,2.0281,27628
Thenia,DZ,36.7254,3.5566,16180
Tenes,DZ,36.5108,1.3081,29220
Telerghma,DZ,36.1165,6.3543,26248
Tebessa,DZ,35.4042,8.1242,194461
Tebesbest,DZ,33.1167,6.0833,41091
Tazoult-Lambese,DZ,35.4817,6.2607,41636
Tamanghasset,DZ,22.785,5.5228,81752
Tamalous,DZ,36.8376,6.6402,32579
Taibet,DZ,33.0851,6.3891,21000
Tadmait,DZ,36.7441,3.9005,20952
Tadjenanet,DZ,36.1213,5.9867,41833
Sour el Ghozlane,DZ,36.1477,3.6912,43985
Souma,DZ,36.5183,2.9053,40745
Lardjem,DZ,35.7492,1.5478,30000
Souk Ahras,DZ,36.2864,7.9511,153479
Sougueur,DZ,35.1857,1.4961,71036
Skikda,DZ,36.8762,6.9092,182903
Sig,DZ,35.5283,-0.1937,61373
Sidi Okba,DZ,34.7451,5.8983,29499
Sidi Moussa,DZ,36.6064,3.0878,30887
Sidi Merouane,DZ,36.5206,6.2611,25129
Sidi Khaled,DZ,34.387,4.9878,38987
Sidi ech Chahmi,DZ,35.659,-0.5217,35512
Sidi Bel Abbes,DZ,35.1899,-0.6309,210146
Sidi Amrane,DZ,33.4988,6.008,29734
Sidi Akkacha,DZ,36.4647,1.3026,26558
Sidi Aissa,DZ,35.8855,3.7724,66856
Sidi Abdelli,DZ,35.0694,-1.1371,23543
Sfizef,DZ,35.2346,-0.2444,27914
Setif,DZ,36.1911,5.4137,252127
Sedrata,DZ,36.1287,7.5338,45300
Seddouk,DZ,36.5472,4.6861,19884
Sebdou,DZ,34.637,-1.3314,32570
Saoula,DZ,36.7046,3.0246,16812
Salah Bey,DZ,35.8545,5.2905,23339
Saida,DZ,34.8303,0.1517,142497
Rouissat,DZ,31.9243,5.3502,80784
Rouiba,DZ,36.7383,3.2808,117558
Rouached,DZ,36.4577,6.0427,40263
Robbah,DZ,33.2797,6.9098,30446
Remchi,DZ,35.062,-1.4336,31837
Relizane,DZ,35.7373,0.556,123255
Reguiba,DZ,33.5639,6.7033,25210
Reghaia,DZ,36.7359,3.3402,54962
Reggane,DZ,26.7158,0.1714,32974
Ras el Oued,DZ,35.9441,5.0311,44947
Ras el Aioun,DZ,35.6738,5.6453,34167
Rais Hamidou,DZ,36.8169,3.0127,30000
Oum el Bouaghi,DZ,35.8754,7.1135,67201
Ouled Slama Fouaga,DZ,36.5483,3.1101,27573
Ouled Moussa,DZ,36.6839,3.3666,40692
Ouled Mimoun,DZ,34.9047,-1.0339,25377
Ouled Haddaj,DZ,36.7146,3.3422,29012
Ouled Djellal,DZ,34.43,5.0614,58481
Ouenza,DZ,35.9533,8.1292,47312
Oued Zenati,DZ,36.3161,7.1636,27441
Oued Sly,DZ,36.1012,1.1995,30504
Oued Rhiou,DZ,35.9612,0.919,55430
Oued Fodda,DZ,36.185,1.533,44523
Oued el Alleug,DZ,36.5553,2.7903,21146
Oued el Abtal,DZ,35.456,0.6878,22819
Ouargla,DZ,31.9493,5.325,169928
Oran,DZ,35.6991,-0.6359,803329
N'Gaous,DZ,35.555,5.6106,29453
Nedroma,DZ,35.0136,-1.748,27742
Naciria,DZ,36.7463,3.8316,15387
M'Sila,DZ,35.7089,4.5372,132975
Mouzaia,DZ,36.4669,2.6899,28552
Mostaganem,DZ,35.9312,0.0892,162885
Mohammadia,DZ,35.5886,0.0686,62410
Miliana,DZ,36.3055,2.2248,43366
Mila,DZ,36.4503,6.2644,63251
Metlili Chaamba,DZ,32.2667,3.6333,39588
Messaad,DZ,34.1543,3.5031,97091
Meskiana,DZ,35.6306,7.6661,30071
Mers el Kebir,DZ,35.7279,-0.7081,20178
Merouana,DZ,35.6311,5.9119,47646
Melouza,DZ,35.98,4.1867,25701
Mekla,DZ,36.6818,4.2638,29560
Mehdia daira de meghila,DZ,35.4306,1.7571,31396
Megarine,DZ,33.1919,6.0869,31711
Meftah,DZ,36.6204,3.2225,40878
Medea,DZ,36.2642,2.7539,145441
Mecheria,DZ,33.5445,-0.2812,65043
M'Daourouch,DZ,36.0782,7.8196,36351
Mazouna,DZ,36.1223,0.8986,22366
Mascara,DZ,35.3966,0.1403,108629
Mansourah,DZ,36.0872,4.4519,22117
Mansoura,DZ,34.8616,-1.3394,52285
Makouda,DZ,36.7857,4.0627,34515
Maghnia,DZ,34.8497,-1.7275,87373
L'Arbaa Nait Irathen,DZ,36.6311,4.1986,30609
Larbaa,DZ,36.5647,3.1543,58295
Lakhdaria,DZ,36.5646,3.5933,42886
Laghouat,DZ,33.8,2.8651,134372
Ksar el Boukhari,DZ,35.8889,2.749,59634
Ksar Chellala,DZ,35.2122,2.3189,51451
Kolea,DZ,36.6389,2.7685,61643
Khenchela,DZ,35.4358,7.1433,114472
Khemis Miliana,DZ,36.261,2.2201,80512
Khemis el Khechna,DZ,36.65,3.3308,46965
Kerkera,DZ,36.9292,6.5856,27177
Kais,DZ,35.4947,6.9249,32668
Jijel,DZ,36.821,5.7635,131513
Djidiouia,DZ,35.9299,0.8287,31996
Ighram,DZ,36.4629,4.5053,15030
Hennaya,DZ,34.9514,-1.3681,26515
Heliopolis,DZ,36.5036,7.4428,40139
Hassi Messaoud,DZ,31.6804,6.0729,44478
Assi Bou Nif,DZ,35.6922,-0.4994,53700
Hassi Bahbah,DZ,35.0711,3.0299,77000
Hammamet,DZ,35.4486,7.9518,28536
Hammam Bou Hadjar,DZ,35.3789,-0.9678,25912
Hamma Bouziane,DZ,36.4121,6.596,83603
Hadjout,DZ,36.5126,2.4138,33830
Guerara,DZ,32.7921,4.4995,58572
Guemar,DZ,33.4853,6.7969,48413
Guelma,DZ,36.4621,7.4261,120004
Grarem,DZ,36.5161,6.3272,28551
Ghazaouet,DZ,35.0958,-1.8577,28433
Ghardaia,DZ,32.4909,3.6735,142913
Gdyel,DZ,35.7811,-0.4258,32774
Frenda,DZ,35.0654,1.0494,49376
Freha,DZ,36.7523,4.3155,31068
Feraoun,DZ,36.5604,4.8545,21700
Feidh el Botma,DZ,34.5,3.7667,26857
Fedj M'Zala,DZ,36.4094,5.9446,26176
Es Senia,DZ,35.6478,-0.624,39064
En Nedjma,DZ,35.6478,-0.5695,51665
El Oued,DZ,33.3561,6.8632,186525
El Milia,DZ,36.7547,6.2725,45945
El Meghaier,DZ,33.9514,5.9222,39106
El Malah,DZ,35.3914,-1.0924,19415
El Kseur,DZ,36.6794,4.8555,26050
El Khroub,DZ,36.2633,6.6936,90122
El Kala,DZ,36.8956,8.4433,35449
El Idrissia,DZ,34.4454,2.5275,29856
El Hadjira,DZ,32.6134,5.5126,39744
El Hadjar,DZ,36.8038,7.7368,26060
El Menia,DZ,30.5756,2.8842,57344
El Eulma,DZ,36.1528,5.6902,145380
El Bayadh,DZ,33.6832,1.0193,85577
El Attaf,DZ,36.2239,1.6719,33349
Chlef,DZ,36.1653,1.3345,178616
El Arrouch,DZ,36.6531,6.8364,33085
El Aouinet,DZ,35.8669,7.8867,32971
El Amria,DZ,35.5244,-1.0158,26407
El Affroun,DZ,36.4701,2.6253,35074
El Achir,DZ,36.0639,4.6274,158333
El Abiodh Sidi Cheikh,DZ,32.893,0.5484,39283
El Abadia,DZ,36.2695,1.6861,27185
Ech Chettia,DZ,36.1959,1.2554,60170
Drean,DZ,36.6848,7.7511,55147
Draa el Mizan,DZ,36.5363,3.8334,41263
Draa Ben Khedda,DZ,36.7344,3.9622,29403
Douera,DZ,36.67,2.9444,46266
Djelfa,DZ,34.6728,3.263,265833
Djamaa,DZ,33.5339,5.9931,34920
Didouche Mourad,DZ,36.4525,6.6364,25764
Dellys,DZ,36.9172,3.9131,26384
Debila,DZ,33.5167,6.95,36834
Dar el Beida,DZ,36.7133,3.2125,37311
Dar Chioukh,DZ,34.8964,3.4854,26605
Constantine,DZ,36.365,6.6147,448028
Chorfa,DZ,36.365,4.3264,20556
Chiffa,DZ,36.4629,2.7387,23218
Chetouane,DZ,34.9213,-1.2951,36776
Cheria,DZ,35.2731,7.7519,66160
Cherchell,DZ,36.605,2.1908,34372
Cheraga,DZ,36.7677,2.9592,27835
Chemini,DZ,36.6,4.6167,21585
Chellalat el Adhaouara,DZ,35.9397,3.4159,26077
Chelghoum el Aid,DZ,36.1629,6.1665,54495
Chebli,DZ,36.5772,3.0092,19901
Charef,DZ,34.621,2.795,27700
Chabet el Ameur,DZ,36.6371,3.6947,19522
Brezina,DZ,33.0989,1.2608,19084
Bou Tlelis,DZ,35.5727,-0.8996,26144
Bou Saada,DZ,35.2086,4.174,111787
Boumahra Ahmed,DZ,36.4583,7.5139,23022
Boukadir,DZ,36.0663,1.126,28652
Bou Ismail,DZ,36.6426,2.6901,40984
Bouira,DZ,36.3749,3.902,68545
Bouinan,DZ,36.5317,2.9919,30271
Bou Hanifia el Hamamat,DZ,35.3147,-0.0504,27576
Bougara,DZ,36.5418,3.081,38352
Bougaa,DZ,36.3329,5.0884,31922
Boufarik,DZ,36.5741,2.9121,57162
Boudouaou,DZ,36.7274,3.4099,56398
Boudjima,DZ,36.8022,4.1519,20557
Bou Arfa,DZ,36.463,2.8146,44143
Bordj Zemoura,DZ,36.2746,4.8567,19782
Bordj Menaiel,DZ,36.7433,3.7173,44572
Bordj Ghdir,DZ,35.9011,4.8981,34136
Bordj el Kiffan,DZ,36.7487,3.1925,123246
Bordj el Bahri,DZ,36.7907,3.2495,52816
Bordj Bou Arreridj,DZ,36.0739,4.7614,158812
Boghni,DZ,36.5422,3.9531,54666
Blida,DZ,36.47,2.8277,331779
Biskra,DZ,34.8504,5.728,204661
Birkhadem,DZ,36.715,3.05,71722
Birine,DZ,35.635,3.225,26670
Bir el Djir,DZ,35.72,-0.545,68032
Bir el Ater,DZ,34.7449,8.0602,70749
Besbes,DZ,36.7022,7.8472,66287
